<<<<<<< HEAD
CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
1.9,0.0,0.2,0.05,3.7,0.05,0.0,0.0,5.85,5.85,0.0,13.0,0.0,0.06,0.0,0.0,0.0,5.04,0.0,1.77,2.4,0.02,0.25,0.39,5.0,6.0,0.0,0.0,0.0,31380324.0,22442844.0,26020380.0,16379900.0,1044.0,60,0.405,39.276,5.551,-1.0,-1.0,1.0,0.405,0.0,0.0,65.0,38680.0,2482.0,0.0,6.0,1.0,9.0,2512.0,0.0,1130.0,2.35,1.83,0.0
0.1,0.0,0.1,0.0,3.65,0.1,0.0,0.0,3.95,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,1.34,12.0,11.0,0.04,0.0,0.0,31380324.0,22852448.0,26430000.0,16379900.0,1056.0,60,0.513,23.146,2.235,-1.0,-1.0,1.0,0.513,0.0,0.0,0.0,38449.0,1725.0,0.0,4.0,0.0,9.0,1615.0,0.0,1132.0,2.35,1.83,0.0
0.05,0.0,0.1,0.0,3.71,0.0,0.0,0.0,3.86,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.12,2.0,2.0,0.0,0.0,0.0,31380324.0,22853588.0,26431172.0,16379900.0,1056.0,60,0.488,27.883,3.946,-1.0,-1.0,1.0,0.488,0.0,0.0,0.0,37424.0,1377.0,0.0,4.0,1.0,0.0,1377.0,1.0,1135.0,2.35,1.83,0.0
0.15,0.0,0.1,0.0,3.65,0.1,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,22855408.0,26432988.0,16379900.0,1056.0,60,0.478,28.676,3.561,-1.0,-1.0,1.0,0.478,0.0,0.0,0.0,37974.0,1537.0,0.0,4.0,1.0,0.0,1462.0,0.0,1132.0,2.16,1.79,0.0
0.25,0.0,0.2,0.0,3.7,0.0,0.0,0.0,4.15,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.26,5.0,4.0,0.0,0.0,0.0,31380324.0,22857052.0,26434632.0,16379900.0,1056.0,60,0.601,36.112,5.576,-1.0,-1.0,1.0,0.601,0.0,0.0,0.0,38115.0,2344.0,0.0,4.0,0.0,8.0,2304.0,0.0,1134.0,2.16,1.79,0.0
0.15,0.0,0.15,0.0,3.7,0.05,0.0,0.0,4.05,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22854280.0,26431860.0,16379900.0,1064.0,60,0.59,36.031,3.849,-1.0,-1.0,1.0,0.59,0.0,0.0,0.0,37523.0,1539.0,0.0,4.0,0.0,1.0,1507.0,0.0,1133.0,2.16,1.79,0.0
0.1,0.0,0.2,0.0,3.56,0.0,0.0,0.0,3.86,3.86,0.0,3.0,0.0,0.62,0.0,0.0,0.0,213.33,0.0,9.0,0.9,0.02,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22850460.0,26428040.0,16379900.0,1064.0,60,0.454,36.886,5.391,-1.0,-1.0,1.0,0.454,0.0,0.0,640.0,38211.0,1605.0,0.0,4.0,0.0,0.0,1532.0,2.0,1136.0,2.16,1.79,0.0
0.0,0.0,0.1,0.0,3.66,0.0,0.0,0.0,3.76,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,2.0,3.0,0.0,0.0,0.0,31380324.0,22853840.0,26431420.0,16379900.0,428.0,60,0.456,27.391,3.313,-1.0,-1.0,1.0,0.456,0.0,0.0,0.0,37889.0,1762.0,0.0,4.0,0.0,1.0,1734.0,0.0,1133.0,1.98,1.76,0.0
0.3,0.0,0.15,0.0,3.6,0.0,0.0,0.0,4.05,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,3.0,2.0,0.0,0.0,0.0,31380324.0,22854540.0,26432120.0,16379900.0,428.0,60,0.571,38.262,5.689,-1.0,-1.0,1.0,0.571,0.0,0.0,0.0,38650.0,2505.0,0.0,4.0,1.0,6.0,2407.0,0.0,1136.0,1.98,1.76,0.0
0.05,0.0,0.1,0.0,3.66,0.05,0.0,0.0,3.86,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,1.66,12.0,15.0,0.04,0.0,0.0,31380324.0,22851896.0,26429476.0,16379900.0,428.0,60,0.508,33.382,5.085,-1.0,-1.0,1.0,0.508,0.0,0.0,0.0,37867.0,1783.0,0.0,4.0,0.0,0.0,1678.0,1.0,1134.0,1.98,1.76,0.0
0.05,0.0,0.15,0.05,3.75,0.0,0.0,0.0,3.95,3.94,0.0,11.0,0.0,0.36,0.0,8.33,0.0,33.82,0.0,3.18,0.9,0.03,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,22849216.0,26426800.0,16379900.0,432.0,60,0.48,30.815,3.214,-1.0,-1.0,1.0,0.48,0.0,0.0,372.0,38301.0,1442.0,0.0,4.0,0.0,0.0,1399.0,0.0,1133.0,1.98,1.76,0.0
0.2,0.0,0.1,0.0,3.61,0.0,0.0,0.0,3.91,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,2.0,3.0,0.0,0.0,0.0,31380324.0,22853100.0,26430684.0,16379900.0,64.0,60,0.571,33.432,4.366,-1.0,-1.0,1.0,0.571,0.0,0.0,0.0,38444.0,1662.0,0.0,4.0,0.0,0.0,1570.0,0.0,1132.0,1.83,1.74,0.0
0.3,0.0,0.2,0.0,3.7,0.0,0.0,0.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26,2.0,4.0,0.0,0.0,0.0,31380324.0,22845268.0,26422852.0,16379900.0,64.0,60,0.567,29.369,5.38,-1.0,-1.0,1.0,0.567,0.0,0.0,0.0,37942.0,2242.0,0.0,4.0,0.0,7.0,2173.0,0.0,1132.0,1.83,1.74,0.0
0.05,0.0,0.2,0.0,3.5,0.0,0.0,0.0,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.32,6.0,5.0,0.0,0.0,0.0,31380324.0,22843784.0,26421368.0,16379900.0,64.0,60,0.434,27.547,3.246,-1.0,-1.0,1.0,0.434,0.0,0.0,0.0,37219.0,1523.0,0.0,4.0,0.0,1.0,1490.0,0.0,1132.0,1.83,1.74,0.0
0.05,0.0,0.15,0.0,3.47,0.0,0.0,0.0,3.67,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.27,3.0,4.0,0.0,0.0,0.0,31380324.0,22859508.0,26437092.0,16379900.0,64.0,60,0.435,39.133,5.246,-1.0,-1.0,1.0,0.435,0.0,0.0,0.0,38400.0,1427.0,0.0,4.0,0.0,0.0,1431.0,0.0,1135.0,1.83,1.74,0.0
0.0,0.0,0.1,0.05,3.56,0.1,0.0,0.0,3.76,3.76,0.0,28.0,0.0,0.29,0.0,9.68,0.0,10.54,0.0,5.21,1.5,0.13,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,22857828.0,26435412.0,16379900.0,52.0,60,0.429,24.824,4.037,-1.0,-1.0,1.0,0.429,0.0,0.0,124.0,37521.0,1438.0,0.0,4.0,0.0,1.0,1378.0,0.0,1132.0,1.68,1.71,0.0
0.2,0.0,0.15,0.0,3.51,0.0,0.0,0.0,3.86,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,2.0,3.0,0.0,0.0,0.0,31380324.0,22855960.0,26433544.0,16379900.0,52.0,60,0.498,34.356,5.716,-1.0,-1.0,1.0,0.498,0.0,0.0,0.0,38163.0,2009.0,0.0,4.0,2.0,1.0,1999.0,0.0,1132.0,1.68,1.71,0.0
0.2,0.0,0.1,0.0,3.75,0.0,0.0,0.0,4.05,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,1.29,7.0,10.0,0.04,0.0,0.0,31380324.0,22854244.0,26431828.0,16379900.0,52.0,60,0.477,30.547,3.928,-1.0,-1.0,1.0,0.477,0.0,0.0,0.0,38424.0,1622.0,0.0,4.0,0.0,0.0,1603.0,0.0,1134.0,1.68,1.71,0.0
0.0,0.0,0.15,0.0,3.7,0.15,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22859512.0,26437096.0,16379900.0,40.0,60,0.432,20.312,2.761,-1.0,-1.0,1.0,0.432,0.0,0.0,0.0,38062.0,1711.0,0.0,4.0,2.0,0.0,1736.0,2.0,1138.0,1.68,1.71,0.0
0.2,0.0,0.15,0.0,3.7,0.05,0.0,0.0,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,2.0,1.0,0.0,0.0,0.0,31380324.0,22859396.0,26436980.0,16379900.0,40.0,60,0.602,32.954,6.12,-1.0,-1.0,1.0,0.602,0.0,0.0,0.0,38077.0,1414.0,0.0,4.0,0.0,1.0,1383.0,1.0,1131.0,1.62,1.69,0.0
0.2,0.0,0.2,0.0,3.65,0.05,0.0,0.0,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,3.0,2.0,0.0,0.0,0.0,31380324.0,22860016.0,26437600.0,16379900.0,44.0,60,0.509,34.441,4.66,-1.0,-1.0,1.0,0.509,0.0,0.0,0.0,37828.0,1648.0,0.0,4.0,1.0,0.0,1670.0,1.0,1135.0,1.62,1.69,0.0
0.1,0.0,0.05,0.0,3.7,0.05,0.0,0.0,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.35,3.0,4.0,0.0,0.0,0.0,31380324.0,22855684.0,26433272.0,16379900.0,48.0,60,0.455,23.077,2.516,-1.0,-1.0,1.0,0.455,0.0,0.0,0.0,38386.0,1661.0,0.0,4.0,0.0,0.0,1664.0,0.0,1134.0,1.62,1.69,0.0
0.1,0.0,0.15,0.0,3.65,0.0,0.0,0.0,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.19,18.0,3.0,0.01,0.0,0.0,31380324.0,22856784.0,26434372.0,16379900.0,40.0,60,0.415,26.451,4.323,-1.0,-1.0,1.0,0.415,0.0,0.0,0.0,37188.0,1499.0,0.0,4.0,0.0,0.0,1438.0,1.0,1131.0,1.62,1.69,0.0
0.3,0.0,0.25,0.0,3.45,0.0,0.0,0.0,4.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,0.0,31380324.0,22850988.0,26428592.0,16379900.0,40.0,60,0.548,32.737,5.677,-1.0,-1.0,1.0,0.548,0.0,0.0,0.0,37628.0,1879.0,0.0,4.0,3.0,8.0,1874.0,0.0,1132.0,1.57,1.68,0.0
0.15,0.0,0.2,0.05,3.55,0.1,0.0,0.0,4.0,4.0,0.0,13.0,0.0,0.06,0.0,0.0,0.0,4.77,0.0,1.85,2.5,0.02,0.2,0.32,4.0,5.0,0.0,0.0,0.0,31380324.0,22851292.0,26428908.0,16379900.0,44.0,60,0.471,35.299,4.702,-1.0,-1.0,1.0,0.471,0.0,0.0,62.0,38455.0,1803.0,0.0,4.0,2.0,0.0,1785.0,1.0,1132.0,1.57,1.68,0.0
0.05,0.0,0.1,0.0,3.7,0.15,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.02,0.0,40.0,0.0,8.0,0.0,8.67,0.9,0.02,3.64,1.25,10.0,13.0,0.03,0.0,0.0,31380324.0,22851460.0,26429092.0,16379900.0,44.0,60,0.478,28.979,3.398,-1.0,-1.0,1.0,0.478,0.0,0.0,24.0,38398.0,1578.0,0.0,4.0,2.0,0.0,1539.0,2.0,1134.0,1.57,1.68,0.0
0.15,0.0,0.05,0.0,3.56,0.0,0.0,0.0,3.76,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.06,3.0,1.0,0.0,0.0,0.0,31380324.0,22856676.0,26434316.0,16379900.0,28.0,60,0.432,25.786,3.302,-1.0,-1.0,1.0,0.432,0.0,0.0,0.0,38487.0,1658.0,0.0,4.0,1.0,0.0,1640.0,1.0,1135.0,1.45,1.65,0.0
0.9,0.0,0.1,0.0,3.72,0.0,0.0,0.0,4.72,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380324.0,22856000.0,26433640.0,16379900.0,28.0,60,1.086,32.05,5.098,-1.0,-1.0,1.0,1.086,0.0,0.0,0.0,38646.0,2733.0,0.0,5.0,0.0,6.0,2704.0,0.0,1132.0,1.45,1.65,0.0
0.1,0.0,0.15,0.0,3.55,0.05,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.06,3.0,1.0,0.0,0.0,0.0,31380324.0,22860624.0,26438264.0,16379900.0,32.0,60,0.437,28.437,4.064,-1.0,-1.0,1.0,0.437,0.0,0.0,0.0,37693.0,1513.0,0.0,4.0,0.0,1.0,1476.0,0.0,1132.0,1.45,1.65,0.0
0.05,0.0,0.05,0.0,3.8,0.0,0.0,0.0,3.9,3.9,0.0,2.0,0.0,0.01,0.0,0.0,0.0,4.0,0.0,9.0,0.9,0.02,0.15,0.19,3.0,3.0,0.0,0.0,0.0,31380324.0,22863184.0,26440824.0,16379900.0,32.0,60,0.403,21.935,3.29,-1.0,-1.0,1.0,0.403,0.0,0.0,8.0,37889.0,1540.0,0.0,4.0,1.0,0.0,1539.0,1.0,1132.0,1.45,1.65,0.0
0.1,0.0,0.1,0.0,3.61,0.05,0.0,0.0,3.86,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22867068.0,26444692.0,16379900.0,24.0,60,0.443,26.046,3.489,-1.0,-1.0,1.0,0.443,0.0,0.0,0.0,38371.0,1417.0,0.0,4.0,0.0,1.0,1434.0,0.0,1132.0,1.33,1.63,0.0
0.2,0.0,0.2,0.0,3.5,0.15,0.0,0.0,4.05,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,22868076.0,26445700.0,16379900.0,24.0,60,0.611,38.034,6.343,-1.0,-1.0,1.0,0.611,0.0,0.0,0.0,37617.0,2116.0,0.0,4.0,0.0,6.0,2092.0,0.0,1132.0,1.33,1.63,0.0
0.1,0.0,0.15,0.0,3.51,0.0,0.0,0.0,3.76,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22863728.0,26441352.0,16379900.0,24.0,60,0.463,26.622,3.613,-1.0,-1.0,1.0,0.463,0.0,0.0,0.0,37629.0,1412.0,0.0,4.0,0.0,0.0,1372.0,0.0,1132.0,1.33,1.63,0.0
0.05,0.0,0.05,0.0,3.51,0.0,0.0,0.0,3.61,3.61,0.0,1.0,0.0,0.01,0.0,0.0,0.0,8.0,0.0,8.0,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380324.0,22863504.0,26441128.0,16379900.0,28.0,60,0.474,30.36,4.183,-1.0,-1.0,1.0,0.474,0.0,0.0,8.0,37149.0,1613.0,0.0,4.0,1.0,0.0,1536.0,0.0,1135.0,1.33,1.63,0.0
0.0,0.0,0.3,0.0,3.65,0.05,0.0,0.0,4.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,3.0,0.0,0.0,0.0,31380324.0,22867320.0,26444944.0,16379900.0,60.0,60,0.458,31.333,3.091,-1.0,-1.0,1.0,0.458,0.0,0.0,0.0,38421.0,1585.0,0.0,4.0,0.0,0.0,1575.0,0.0,1132.0,1.22,1.6,0.0
0.35,0.0,0.25,0.0,3.65,0.0,0.0,0.0,4.25,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.19,3.0,3.0,0.0,0.0,0.0,31380324.0,22867580.0,26445184.0,16379900.0,64.0,60,0.571,36.83,5.029,-1.0,-1.0,1.0,0.571,0.0,0.0,0.0,37503.0,2382.0,0.0,4.0,1.0,6.0,2343.0,1.0,1133.0,1.22,1.6,0.0
0.2,0.0,0.05,0.0,3.65,0.15,0.0,0.0,4.05,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22865128.0,26442692.0,16379900.0,76.0,60,0.436,31.728,4.783,-1.0,-1.0,1.0,0.436,0.0,0.0,0.0,37754.0,1675.0,0.0,4.0,0.0,0.0,1614.0,1.0,1132.0,1.22,1.6,0.0
0.2,0.0,0.1,0.0,3.8,0.1,0.0,0.0,4.2,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22864392.0,26441956.0,16379900.0,76.0,60,0.84,33.724,2.535,-1.0,-1.0,1.0,0.84,0.0,0.0,0.0,38034.0,1642.0,0.0,4.0,1.0,0.0,1637.0,0.0,1135.0,1.22,1.6,0.0
0.1,0.0,0.1,0.0,3.66,0.1,0.0,0.0,3.96,3.95,0.0,11.0,0.0,0.09,0.0,15.38,0.0,8.0,0.0,8.64,1.6,0.09,0.05,0.13,1.0,2.0,0.0,0.0,0.0,31380324.0,22868696.0,26446264.0,16379900.0,80.0,60,0.439,27.757,2.884,-1.0,-1.0,1.0,0.439,0.0,0.0,88.0,38177.0,1752.0,0.0,4.0,0.0,1.0,1699.0,0.0,1132.0,1.13,1.57,0.0
0.3,0.0,0.3,0.0,3.65,0.0,0.0,0.0,4.25,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.27,5.0,4.0,0.0,0.0,0.0,31380324.0,22868092.0,26445660.0,16379900.0,80.0,60,0.548,29.301,4.033,-1.0,-1.0,1.0,0.548,0.0,0.0,0.0,38201.0,2217.0,0.0,4.0,0.0,6.0,2086.0,0.0,1132.0,1.13,1.57,0.0
0.2,0.0,0.05,0.0,3.5,0.05,0.0,0.0,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,22860904.0,26438472.0,16379900.0,80.0,60,0.466,31.363,3.597,-1.0,-1.0,1.0,0.466,0.0,0.0,0.0,37412.0,1492.0,0.0,4.0,0.0,0.0,1400.0,2.0,1135.0,1.13,1.57,0.0
0.15,0.0,0.15,0.0,3.6,0.0,0.0,0.0,3.9,3.9,0.0,3.0,0.0,0.01,0.0,0.0,0.0,4.0,0.0,8.67,0.9,0.02,0.05,0.14,1.0,2.0,0.0,0.0,0.0,31380324.0,22864956.0,26442532.0,16379900.0,404.0,60,0.418,23.483,3.541,-1.0,-1.0,1.0,0.418,0.0,0.0,12.0,38202.0,1591.0,0.0,4.0,0.0,0.0,1572.0,0.0,1135.0,1.13,1.57,0.0
0.05,0.0,0.15,0.0,3.61,0.0,0.0,0.0,3.81,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,0.0,31380324.0,22866828.0,26444404.0,16379900.0,392.0,60,0.479,39.635,5.762,-1.0,-1.0,1.0,0.479,0.0,0.0,0.0,37988.0,1701.0,0.0,4.0,1.0,1.0,1608.0,0.0,1132.0,1.04,1.55,0.0
0.25,0.0,0.15,0.0,3.65,0.0,0.0,0.0,4.05,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,1.0,2.0,0.0,0.0,0.0,31380324.0,22865492.0,26443068.0,16379900.0,392.0,60,0.564,33.818,4.998,-1.0,-1.0,1.0,0.564,0.0,0.0,0.0,38030.0,1871.0,0.0,4.0,0.0,0.0,1876.0,1.0,1133.0,1.04,1.55,0.0
0.0,0.0,0.1,0.0,3.61,0.0,0.0,0.0,3.71,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.35,3.0,4.0,0.0,0.0,0.0,31380324.0,22864004.0,26441580.0,16379900.0,392.0,60,0.433,28.202,3.589,-1.0,-1.0,1.0,0.433,0.0,0.0,0.0,38439.0,1491.0,0.0,4.0,1.0,0.0,1470.0,1.0,1135.0,1.04,1.55,0.0
0.1,0.0,0.1,0.0,3.84,0.05,0.0,0.0,4.09,4.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.9,0.01,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22865580.0,26443156.0,16379900.0,392.0,60,0.453,22.283,2.584,-1.0,-1.0,1.0,0.453,0.0,0.0,4.0,37760.0,1502.0,0.0,4.0,0.0,0.0,1423.0,0.0,1132.0,1.04,1.55,0.0
0.15,0.0,0.2,0.0,3.75,0.0,0.0,0.0,4.1,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22867348.0,26444924.0,16379900.0,388.0,60,0.516,33.436,5.267,-1.0,-1.0,1.0,0.516,0.0,0.0,0.0,38278.0,1746.0,0.0,4.0,0.0,6.0,1678.0,0.0,1135.0,1.03,1.54,0.0
0.1,0.0,0.05,0.05,3.61,0.0,0.0,0.0,3.76,3.76,0.0,12.0,0.0,0.05,0.0,0.0,0.0,4.12,0.0,1.92,2.4,0.02,0.34,0.51,7.0,7.0,0.0,0.0,0.0,31380324.0,22864644.0,26442224.0,16379900.0,396.0,60,0.505,39.595,4.284,-1.0,-1.0,1.0,0.505,0.0,0.0,49.0,38582.0,1704.0,0.0,4.0,0.0,2.0,1754.0,0.0,1132.0,1.03,1.54,0.0
0.1,0.0,0.05,0.0,3.51,0.0,0.0,0.0,3.66,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,2.73,10.0,10.0,0.06,0.0,0.0,31380324.0,22863392.0,26440972.0,16379900.0,408.0,60,0.48,31.474,5.099,-1.0,-1.0,1.0,0.48,0.0,0.0,0.0,38145.0,1732.0,0.0,4.0,0.0,1.0,1677.0,0.0,1132.0,1.03,1.54,0.0
0.1,0.0,0.15,0.05,3.55,0.1,0.0,0.0,3.9,3.89,0.0,4.0,0.0,0.01,0.0,20.0,0.0,3.5,0.0,3.75,1.7,0.01,5.45,1.73,12.0,13.0,0.04,0.0,0.0,31380324.0,22867880.0,26445460.0,16379900.0,412.0,60,0.533,30.836,3.42,-1.0,-1.0,1.0,0.533,0.0,0.0,14.0,38706.0,1783.0,0.0,4.0,1.0,1.0,1726.0,0.0,1132.0,0.95,1.51,0.0
0.45,0.0,0.25,0.0,3.55,0.1,0.0,0.0,4.35,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,22862100.0,26439680.0,16379900.0,404.0,60,0.632,32.308,5.735,-1.0,-1.0,1.0,0.632,0.0,0.0,0.0,38336.0,2273.0,0.0,4.0,0.0,7.0,2164.0,0.0,1133.0,0.95,1.51,0.0
0.15,0.0,0.05,0.0,3.51,0.0,0.0,0.0,3.71,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22860772.0,26438352.0,16379900.0,416.0,60,0.431,25.082,3.089,-1.0,-1.0,1.0,0.431,0.0,0.0,0.0,37682.0,1613.0,0.0,4.0,0.0,2.0,1582.0,1.0,1128.0,0.95,1.51,0.0
0.0,0.0,0.2,0.0,3.51,0.0,0.0,0.0,3.71,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,1.0,2.0,0.0,0.0,0.0,31380324.0,22863436.0,26441020.0,16379900.0,416.0,60,0.434,22.698,2.767,-1.0,-1.0,1.0,0.434,0.0,0.0,0.0,38050.0,1486.0,0.0,4.0,0.0,0.0,1399.0,0.0,1130.0,0.95,1.51,0.0
0.05,0.0,0.1,0.0,3.65,0.05,0.0,0.0,3.85,3.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.9,0.01,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,22864980.0,26442564.0,16379900.0,416.0,60,0.426,26.581,4.089,-1.0,-1.0,1.0,0.426,0.0,0.0,4.0,37805.0,1518.0,0.0,4.0,2.0,0.0,1484.0,0.0,1130.0,0.87,1.48,0.0
